time(s), x(g), y(g), z(g)
21838, 0.00, -0.05, 0.90

22141, 0.00, -0.05, 0.90

22445, 0.00, -0.05, 0.90

22748, 0.00, -0.05, 0.90

23052, 0.01, -0.05, 0.89

23355, 0.00, -0.05, 0.89

23658, 0.00, -0.05, 0.89

23961, 0.01, -0.05, 0.90

24265, 0.01, -0.06, 0.89

24568, 0.00, -0.05, 0.89

24871, 0.01, -0.05, 0.89

25175, 0.01, -0.05, 0.89

25478, 0.01, -0.05, 0.90

25782, 0.00, -0.05, 0.89

26085, 0.00, -0.05, 0.90

26388, 0.01, -0.05, 0.90

26691, 0.01, -0.05, 0.90

26995, 0.01, -0.05, 0.89

27298, 0.01, -0.05, 0.90

27601, 0.00, -0.05, 0.89

27905, 0.01, -0.05, 0.90

28209, 0.01, -0.05, 0.89

28512, 0.01, -0.05, 0.89

28815, 0.00, -0.05, 0.90

29118, 0.01, -0.05, 0.89

29421, 0.00, -0.05, 0.89

29725, 0.00, -0.05, 0.89

30028, 0.00, -0.05, 0.89

30331, 0.00, -0.05, 0.90

30635, 0.00, -0.05, 0.90

30939, 0.00, -0.05, 0.89

31242, 0.01, -0.05, 0.89

31545, 0.01, -0.05, 0.90

31848, 0.00, -0.05, 0.90

32152, 0.00, -0.05, 0.90

32455, 0.00, -0.05, 0.90

32758, 0.01, -0.05, 0.90

-32475, 0.00, -0.05, 0.90

-32172, 0.00, -0.05, 0.90

-31867, 0.00, -0.05, 0.89

-31564, 0.00, -0.05, 0.89

-31261, 0.01, -0.05, 0.90

-30958, 0.01, -0.05, 0.89

-30654, 0.00, -0.05, 0.91

-30351, 0.00, -0.05, 0.89

-30048, 0.00, -0.05, 0.89

-29745, 0.00, -0.05, 0.90

-29440, 0.01, -0.05, 0.89

-29137, 0.01, -0.05, 0.89

-28834, 0.00, -0.05, 0.89

-28531, 0.00, -0.05, 0.90

-28227, 0.01, -0.05, 0.89

-27924, 0.00, -0.05, 0.89

-27621, 0.00, -0.05, 0.89

-27318, 0.01, -0.05, 0.89

-27015, 0.00, -0.05, 0.89

-26711, 0.01, -0.05, 0.90

-26407, 0.00, -0.05, 0.89

-26104, 0.00, -0.05, 0.89

-25801, 0.01, -0.05, 0.89

-25497, 0.01, -0.05, 0.89

-25194, 0.00, -0.05, 0.90

-24891, 0.00, -0.05, 0.89

-24588, 0.00, -0.05, 0.90

-24284, 0.00, -0.05, 0.89

-23981, 0.00, -0.05, 0.89

-23677, 0.00, -0.05, 0.89

-23374, 0.00, -0.05, 0.89

-23070, 0.00, -0.05, 0.89

-22767, 0.00, -0.05, 0.90

-22464, 0.00, -0.05, 0.89

-22161, 0.01, -0.05, 0.90

-21858, 0.00, -0.05, 0.89

-21554, 0.00, -0.05, 0.90

-21251, 0.01, -0.05, 0.89

-20947, 0.00, -0.05, 0.89

-20644, 0.00, -0.05, 0.89

-20340, 0.00, -0.05, 0.90

-20037, 0.01, -0.05, 0.90

-19734, 0.01, -0.05, 0.89

-19431, 0.01, -0.05, 0.90

-19127, 0.00, -0.05, 0.90

-18824, 0.00, -0.05, 0.89

-18521, 0.01, -0.05, 0.89

-18217, 0.01, -0.05, 0.90

-17913, 0.00, -0.05, 0.89

-17610, 0.01, -0.05, 0.89

-17307, 0.00, -0.05, 0.89

-17004, 0.01, -0.05, 0.89

-16701, 0.00, -0.05, 0.89

-16397, 0.00, -0.05, 0.90

-16094, 0.00, -0.05, 0.90

-15791, 0.01, -0.05, 0.91

-15487, 0.00, -0.05, 0.90

-15183, 0.01, -0.05, 0.90

-14880, 0.00, -0.05, 0.90

-14577, 0.01, -0.05, 0.89

-14274, 0.01, -0.05, 0.89

-13970, 0.00, -0.05, 0.89

-13667, 0.00, -0.05, 0.90

-13364, 0.01, -0.05, 0.89

-13061, 0.01, -0.05, 0.90

-12756, 0.01, -0.05, 0.89

-12453, 0.00, -0.05, 0.89

-12150, 0.00, -0.05, 0.90

-11847, 0.00, -0.05, 0.90

-11543, 0.01, -0.05, 0.89

-11240, 0.00, -0.05, 0.90

-10937, 0.00, -0.05, 0.89

-10634, 0.00, -0.05, 0.90

-10331, 0.00, -0.05, 0.90

-10026, 0.01, -0.05, 0.89

-9723, 0.00, -0.05, 0.89

-9420, 0.00, -0.05, 0.89

-9117, 0.00, -0.05, 0.89

-8814, 0.00, -0.05, 0.89

-8510, 0.00, -0.05, 0.89

-8207, 0.00, -0.05, 0.90

-7904, 0.01, -0.05, 0.90

-7601, 0.00, -0.05, 0.90

-7298, 0.01, -0.05, 0.89

-6993, 0.00, -0.05, 0.90

-6690, 0.01, -0.05, 0.90

-6387, 0.01, -0.05, 0.90

-6084, 0.00, -0.05, 0.90

-5781, 0.00, -0.05, 0.90

-5477, 0.00, -0.05, 0.90

-5174, 0.01, -0.05, 0.90

-4871, 0.00, -0.05, 0.89

-4568, 0.00, -0.05, 0.90

-4264, 0.01, -0.05, 0.90

-3960, 0.00, -0.05, 0.90

-3657, 0.01, -0.05, 0.90

-3354, 0.01, -0.05, 0.90

-3051, 0.01, -0.05, 0.89

-2748, 0.01, -0.06, 0.90

-2444, 0.00, -0.05, 0.90

-2141, 0.00, -0.05, 0.89

-1838, 0.00, -0.05, 0.90

-1534, 0.01, -0.05, 0.90

-1231, 0.00, -0.05, 0.89

-928, 0.00, -0.05, 0.89

-624, 0.00, -0.05, 0.90

-321, 0.00, -0.05, 0.89

-18, 0.00, -0.05, 0.90

285, 0.01, -0.05, 0.89

588, 0.00, -0.05, 0.89

891, 0.00, -0.05, 0.90

1195, 0.00, -0.05, 0.89

1499, 0.01, -0.05, 0.90

1802, 0.00, -0.05, 0.90

2105, 0.00, -0.05, 0.89

2408, 0.00, -0.05, 0.89

2711, 0.00, -0.05, 0.89

3015, 0.01, -0.05, 0.89

3318, 0.01, -0.05, 0.90

3621, 0.00, -0.05, 0.89

3924, 0.00, -0.05, 0.90

4228, 0.00, -0.05, 0.90

4531, 0.00, -0.05, 0.89

4835, 0.00, -0.06, 0.89

5138, 0.00, -0.05, 0.90

5441, 0.00, -0.05, 0.90

5744, 0.00, -0.05, 0.89

6047, 0.00, -0.05, 0.90

6351, 0.00, -0.05, 0.89

6654, 0.00, -0.05, 0.89

6958, 0.00, -0.05, 0.89

7261, 0.00, -0.05, 0.90

7564, 0.01, -0.05, 0.89

7867, 0.01, -0.05, 0.89

8171, 0.01, -0.05, 0.89

8474, 0.00, -0.05, 0.90

8777, 0.00, -0.05, 0.89

9080, 0.01, -0.05, 0.89

9383, 0.00, -0.05, 0.90

9688, 0.00, -0.05, 0.89

9991, 0.00, -0.05, 0.90

10294, 0.00, -0.05, 0.90

10597, 0.01, -0.05, 0.89

10900, 0.01, -0.05, 0.89

11204, 0.00, -0.05, 0.90

11507, 0.01, -0.05, 0.90

11810, 0.00, -0.05, 0.89

12113, 0.01, -0.05, 0.89

12418, 0.01, -0.05, 0.90

12721, 0.01, -0.05, 0.89

13024, 0.00, -0.05, 0.90

13327, 0.00, -0.05, 0.90

13631, 0.01, -0.05, 0.90

13934, 0.01, -0.05, 0.90

14237, 0.01, -0.05, 0.89

14540, 0.01, -0.05, 0.90

14843, 0.01, -0.05, 0.89

15148, 0.00, -0.05, 0.90

15451, 0.01, -0.05, 0.90

15754, 0.01, -0.05, 0.89

16057, 0.00, -0.05, 0.89

16361, 0.01, -0.05, 0.90

16664, 0.00, -0.05, 0.89

16967, 0.00, -0.05, 0.89

17270, 0.01, -0.05, 0.89

17574, 0.00, -0.05, 0.89

17878, 0.01, -0.05, 0.90

18181, 0.00, -0.05, 0.90

18484, 0.00, -0.05, 0.90

18788, 0.01, -0.05, 0.90

19091, 0.00, -0.05, 0.90

19394, 0.00, -0.05, 0.89

19697, 0.00, -0.05, 0.89

20000, 0.00, -0.05, 0.89

20304, 0.00, -0.05, 0.91

20608, 0.00, -0.05, 0.89

20911, 0.01, -0.05, 0.89

21214, 0.01, -0.05, 0.89

21518, 0.00, -0.05, 0.90

21821, 0.01, -0.05, 0.90

22124, 0.01, -0.05, 0.90

22427, 0.01, -0.05, 0.90

22731, 0.00, -0.05, 0.90

23034, 0.01, -0.05, 0.89

23337, 0.01, -0.05, 0.90

23641, 0.01, -0.05, 0.89

23944, 0.01, -0.05, 0.90

24248, 0.01, -0.05, 0.89

24551, 0.01, -0.05, 0.90

24854, 0.00, -0.05, 0.90

25157, 0.01, -0.05, 0.89

25461, 0.00, -0.05, 0.89

25764, 0.00, -0.05, 0.90

26067, 0.00, -0.05, 0.89

26371, 0.00, -0.05, 0.89

26675, 0.01, -0.05, 0.89

26978, 0.01, -0.05, 0.90

27281, 0.00, -0.05, 0.89

27584, 0.00, -0.05, 0.89

27887, 0.00, -0.05, 0.89

28191, 0.01, -0.05, 0.90

28494, 0.00, -0.05, 0.89

28797, 0.01, -0.05, 0.89

29101, 0.00, -0.05, 0.90

29405, 0.01, -0.05, 0.90

29708, 0.00, -0.05, 0.89

30011, 0.00, -0.05, 0.89

30314, 0.01, -0.05, 0.90

30618, 0.01, -0.05, 0.89

30921, 0.00, -0.05, 0.90

31224, 0.01, -0.05, 0.90

31527, 0.01, -0.06, 0.89

31831, 0.00, -0.05, 0.90

32135, 0.00, -0.05, 0.89

32438, 0.00, -0.05, 0.89

32741, 0.01, -0.05, 0.89

-32492, 0.01, -0.05, 0.89

-32188, 0.01, -0.05, 0.89

-31885, 0.01, -0.05, 0.90

-31582, 0.01, -0.05, 0.90

-31279, 0.00, -0.05, 0.90

-30974, 0.01, -0.05, 0.89

-30671, 0.00, -0.05, 0.90

-30368, 0.00, -0.05, 0.89

-30065, 0.00, -0.05, 0.90

-29762, 0.01, -0.05, 0.89

-29458, 0.00, -0.05, 0.89

-29155, 0.01, -0.05, 0.90

-28852, 0.00, -0.05, 0.90

-28549, 0.00, -0.05, 0.90

-28244, 0.01, -0.05, 0.89

-27941, 0.00, -0.05, 0.90

-27638, 0.01, -0.05, 0.89

-27335, 0.01, -0.05, 0.89

-27031, 0.01, -0.05, 0.90

-26728, 0.01, -0.05, 0.89

-26425, 0.01, -0.05, 0.90

-26122, 0.00, -0.05, 0.90

-25818, 0.01, -0.05, 0.90

-25514, 0.01, -0.05, 0.89

-25211, 0.00, -0.05, 0.89

-24908, 0.00, -0.05, 0.90

-24604, 0.00, -0.05, 0.89

-24301, 0.01, -0.05, 0.89

-23998, 0.00, -0.05, 0.90

-23695, 0.00, -0.05, 0.89

-23392, 0.00, -0.05, 0.89

-23088, 0.00, -0.05, 0.90

-22784, 0.01, -0.05, 0.89

-22481, 0.01, -0.05, 0.90

-22178, 0.00, -0.05, 0.90

-21874, 0.01, -0.05, 0.91

-21571, 0.01, -0.05, 0.90

-21268, 0.01, -0.05, 0.89

-20965, 0.01, -0.05, 0.90

-20661, 0.00, -0.05, 0.90

-20358, 0.01, -0.05, 0.89

-20055, 0.00, -0.05, 0.90

-19751, 0.01, -0.05, 0.89

-19447, 0.01, -0.05, 0.90

-19144, 0.01, -0.05, 0.89

-18841, 0.00, -0.05, 0.90

-18538, 0.01, -0.05, 0.89

-18234, 0.00, -0.05, 0.89

-17931, 0.01, -0.05, 0.89

-17628, 0.00, -0.05, 0.89

-17325, 0.00, -0.05, 0.90

-17021, 0.01, -0.05, 0.90

-16717, 0.01, -0.05, 0.89

-16414, 0.01, -0.05, 0.90

-16111, 0.01, -0.05, 0.89

-15808, 0.00, -0.05, 0.89

-15504, 0.01, -0.05, 0.89

-15201, 0.00, -0.05, 0.90

-14898, 0.01, -0.05, 0.90

-14595, 0.01, -0.05, 0.90

-14290, 0.01, -0.05, 0.89

-13987, 0.00, -0.05, 0.89

-13684, 0.00, -0.05, 0.90

-13381, 0.00, -0.05, 0.90

-13077, 0.01, -0.05, 0.89

-12774, 0.00, -0.05, 0.90

-12471, 0.01, -0.06, 0.90

-12168, 0.01, -0.05, 0.89

-11864, 0.00, -0.05, 0.90

-11560, 0.01, -0.05, 0.90

-11257, 0.01, -0.05, 0.90

-10954, 0.00, -0.05, 0.89

-10651, 0.00, -0.05, 0.89

-10347, 0.01, -0.05, 0.90

-10044, 0.00, -0.05, 0.91

-9741, 0.01, -0.05, 0.90

-9438, 0.00, -0.06, 0.89

-9134, 0.01, -0.05, 0.90

-8830, 0.01, -0.05, 0.90

-8527, 0.00, -0.05, 0.89

-8224, 0.00, -0.05, 0.90

-7921, 0.00, -0.05, 0.89

-7618, 0.01, -0.05, 0.90

-7314, 0.00, -0.05, 0.90

-7011, 0.01, -0.06, 0.89

-6708, 0.01, -0.05, 0.90

-6405, 0.00, -0.05, 0.89

-6101, 0.00, -0.05, 0.89

-5797, 0.01, -0.05, 0.90

-5494, 0.00, -0.05, 0.90

-5191, 0.00, -0.05, 0.90

-4888, 0.01, -0.05, 0.90

-4585, 0.00, -0.05, 0.90

-4281, 0.00, -0.05, 0.89

-3978, 0.00, -0.05, 0.90

-3675, 0.00, -0.05, 0.90

-3372, 0.00, -0.05, 0.90

-3068, 0.01, -0.05, 0.89

-2764, 0.00, -0.05, 0.89

-2461, 0.01, -0.05, 0.89

-2158, 0.01, -0.05, 0.90

-1855, 0.00, -0.05, 0.89

-1552, 0.00, -0.05, 0.89

-1248, 0.00, -0.05, 0.90

-945, 0.01, -0.05, 0.89

-642, 0.00, -0.05, 0.90

-338, 0.00, -0.05, 0.90

-35, 0.01, -0.05, 0.90

268, 0.00, -0.05, 0.90

571, 0.01, -0.05, 0.90

875, 0.01, -0.05, 0.89

1178, 0.01, -0.05, 0.90

1481, 0.00, -0.05, 0.90

1784, 0.00, -0.05, 0.90

2087, 0.01, -0.05, 0.89

2391, 0.01, -0.05, 0.90

2695, 0.01, -0.05, 0.89

2998, 0.01, -0.05, 0.90

3301, 0.00, -0.05, 0.90

3604, 0.00, -0.05, 0.89

3907, 0.00, -0.05, 0.90

4211, 0.01, -0.05, 0.89

4514, 0.01, -0.05, 0.90

4817, 0.01, -0.05, 0.89

5121, 0.01, -0.05, 0.89

5424, 0.00, -0.05, 0.90

5727, 0.00, -0.05, 0.90

6031, 0.00, -0.05, 0.90

6334, 0.00, -0.05, 0.89

6637, 0.01, -0.05, 0.89

6940, 0.01, -0.05, 0.89

7243, 0.01, -0.05, 0.90

7547, 0.00, -0.05, 0.89

7851, 0.00, -0.05, 0.89

8154, 0.00, -0.05, 0.90

8457, 0.01, -0.05, 0.90

8760, 0.00, -0.05, 0.89

9064, 0.01, -0.05, 0.89

9367, 0.00, -0.05, 0.89

9670, 0.01, -0.05, 0.89

9973, 0.01, -0.05, 0.90

10276, 0.01, -0.05, 0.89

10579, 0.00, -0.05, 0.89

10884, 0.01, -0.05, 0.89

11187, 0.00, -0.05, 0.89

11490, 0.01, -0.05, 0.90

11793, 0.00, -0.05, 0.90

12097, 0.00, -0.05, 0.89

12400, 0.01, -0.05, 0.90

12703, 0.00, -0.05, 0.90

13006, 0.00, -0.05, 0.89

13310, 0.01, -0.05, 0.89

13614, 0.00, -0.05, 0.89

13917, 0.00, -0.05, 0.89

14220, 0.00, -0.05, 0.90

14523, 0.00, -0.05, 0.90

14827, 0.00, -0.05, 0.90

15130, 0.01, -0.05, 0.89

15433, 0.00, -0.05, 0.90

15736, 0.00, -0.05, 0.90

16040, 0.00, -0.05, 0.90

16344, 0.00, -0.05, 0.90

16647, 0.01, -0.05, 0.89

16950, 0.01, -0.05, 0.89

17254, 0.01, -0.05, 0.90

17557, 0.00, -0.05, 0.90

17860, 0.00, -0.05, 0.89

18163, 0.00, -0.05, 0.89

18466, 0.01, -0.05, 0.89

18770, 0.00, -0.05, 0.89

19074, 0.00, -0.05, 0.90

19377, 0.00, -0.06, 0.90

19680, 0.00, -0.05, 0.89

19984, 0.01, -0.05, 0.89

20287, 0.01, -0.05, 0.90

20590, 0.00, -0.05, 0.90

20893, 0.00, -0.05, 0.89

21197, 0.00, -0.05, 0.89

21500, 0.00, -0.05, 0.89

21804, 0.00, -0.05, 0.90

22107, 0.00, -0.05, 0.89

22410, 0.00, -0.05, 0.89

22714, 0.00, -0.05, 0.89

23017, 0.00, -0.05, 0.89

23320, 0.00, -0.05, 0.89

23623, 0.01, -0.05, 0.89

23927, 0.01, -0.05, 0.90

24230, 0.00, -0.05, 0.90

24534, 0.00, -0.05, 0.89

24837, 0.01, -0.05, 0.90

25141, 0.00, -0.05, 0.89

25444, 0.00, -0.05, 0.90

25747, 0.00, -0.05, 0.90

26050, 0.00, -0.05, 0.90

26353, 0.00, -0.05, 0.89

26657, 0.01, -0.05, 0.90

26960, 0.00, -0.05, 0.90

27264, 0.00, -0.05, 0.90

27567, 0.00, -0.05, 0.90

27871, 0.00, -0.05, 0.89

28174, 0.00, -0.05, 0.89

28477, 0.00, -0.05, 0.89

28780, 0.01, -0.05, 0.90

29083, 0.00, -0.05, 0.90

29387, 0.00, -0.05, 0.90

29690, 0.01, -0.05, 0.90

29993, 0.00, -0.05, 0.90

30297, 0.00, -0.06, 0.89

30601, 0.00, -0.05, 0.90

30904, 0.00, -0.05, 0.89

31207, 0.00, -0.05, 0.89

31510, 0.01, -0.05, 0.90

31814, 0.00, -0.05, 0.90

32117, 0.01, -0.05, 0.89

32420, 0.00, -0.05, 0.89

32723, 0.00, -0.05, 0.90

-32509, 0.01, -0.05, 0.89

-32205, 0.00, -0.06, 0.90

-31902, 0.00, -0.05, 0.90

-31599, 0.00, -0.05, 0.89

-31296, 0.01, -0.05, 0.90

-30992, 0.00, -0.05, 0.90

-30689, 0.00, -0.05, 0.90

-30386, 0.01, -0.05, 0.90

-30083, 0.00, -0.05, 0.89

-29778, 0.00, -0.05, 0.90

-29475, 0.01, -0.05, 0.90

-29172, 0.00, -0.05, 0.90

-28869, 0.00, -0.05, 0.90

-28565, 0.01, -0.05, 0.90

-28262, 0.01, -0.05, 0.89

-27959, 0.00, -0.05, 0.89

-27656, 0.00, -0.05, 0.89

-27352, 0.00, -0.05, 0.90

-27048, 0.00, -0.05, 0.90

-26745, 0.01, -0.05, 0.89

-26442, 0.00, -0.05, 0.90

-26139, 0.00, -0.05, 0.90

-25835, 0.01, -0.05, 0.90

-25532, 0.01, -0.05, 0.89

-25229, 0.01, -0.05, 0.90

-24926, 0.00, -0.05, 0.90

-24622, 0.01, -0.05, 0.89

-24318, 0.00, -0.05, 0.89

-24015, 0.01, -0.05, 0.90

-23712, 0.00, -0.05, 0.90

-23408, 0.00, -0.05, 0.90

-23105, 0.00, -0.05, 0.90

-22802, 0.00, -0.05, 0.90

-22499, 0.00, -0.05, 0.89

-22195, 0.00, -0.05, 0.89

-21892, 0.00, -0.05, 0.89

-21588, 0.00, -0.05, 0.90

-21285, 0.00, -0.05, 0.89

-20982, 0.00, -0.05, 0.89

-20678, 0.00, -0.05, 0.90

-20375, 0.00, -0.05, 0.89

-20072, 0.00, -0.05, 0.90

-19769, 0.01, -0.05, 0.89

-19465, 0.00, -0.05, 0.90

-19162, 0.00, -0.05, 0.90

-18858, 0.00, -0.05, 0.90

-18555, 0.01, -0.05, 0.90

-18251, 0.00, -0.05, 0.90

-17948, 0.01, -0.05, 0.89

-17645, 0.00, -0.05, 0.90

-17342, 0.00, -0.05, 0.90

-17039, 0.01, -0.05, 0.89

-16735, 0.01, -0.05, 0.89

-16432, 0.01, -0.05, 0.89

-16128, 0.01, -0.05, 0.89

-15825, 0.00, -0.05, 0.89

-15521, 0.00, -0.05, 0.89

-15218, 0.00, -0.05, 0.90

-14915, 0.00, -0.05, 0.89

-14612, 0.00, -0.05, 0.89

-14308, 0.00, -0.05, 0.89

-14005, 0.01, -0.06, 0.89

-13702, 0.00, -0.05, 0.90

-13399, 0.01, -0.05, 0.90

-13094, 0.00, -0.05, 0.90

-12791, 0.00, -0.05, 0.91

-12488, 0.01, -0.05, 0.89

-12185, 0.00, -0.05, 0.90

-11882, 0.00, -0.05, 0.90

-11578, 0.00, -0.05, 0.89

-11275, 0.01, -0.05, 0.89

-10972, 0.00, -0.05, 0.90

-10669, 0.00, -0.05, 0.89

-10364, 0.01, -0.05, 0.90

-10061, 0.01, -0.05, 0.89

-9758, 0.01, -0.05, 0.89

-9455, 0.00, -0.05, 0.90

-9151, 0.00, -0.05, 0.89

-8848, 0.00, -0.05, 0.89

-8545, 0.00, -0.05, 0.89

-8242, 0.01, -0.05, 0.90

-7939, 0.00, -0.05, 0.89

-7634, 0.00, -0.05, 0.90

-7331, 0.00, -0.05, 0.90

-7028, 0.00, -0.05, 0.89

-6725, 0.00, -0.05, 0.90

-6422, 0.00, -0.05, 0.89

-6119, 0.01, -0.05, 0.89

-5815, 0.00, -0.05, 0.89

-5512, 0.00, -0.05, 0.89

-5209, 0.00, -0.05, 0.90

-4905, 0.01, -0.05, 0.90

-4602, 0.00, -0.05, 0.90

-4298, 0.01, -0.05, 0.89

-3995, 0.00, -0.05, 0.89

-3692, 0.00, -0.05, 0.89

-3389, 0.00, -0.05, 0.89

-3086, 0.00, -0.05, 0.90

-2782, 0.00, -0.05, 0.90

-2479, 0.00, -0.05, 0.89

-2175, 0.01, -0.05, 0.90

-1872, 0.01, -0.05, 0.90

-1569, 0.01, -0.05, 0.90

-1265, 0.00, -0.05, 0.89

-962, 0.01, -0.05, 0.89

-659, 0.00, -0.05, 0.89

-356, 0.00, -0.05, 0.90

-53, 0.01, -0.05, 0.90

250, 0.00, -0.05, 0.90

553, 0.00, -0.05, 0.90

858, 0.00, -0.05, 0.89

1161, 0.00, -0.05, 0.90

1464, 0.00, -0.05, 0.89

1767, 0.00, -0.05, 0.90

2070, 0.00, -0.05, 0.90

2373, 0.01, -0.05, 0.89

2677, 0.00, -0.05, 0.89

2980, 0.00, -0.05, 0.90

3283, 0.01, -0.05, 0.90

3587, 0.01, -0.05, 0.89

3890, 0.00, -0.05, 0.90

4194, 0.00, -0.05, 0.90

4497, 0.01, -0.05, 0.89

4800, 0.00, -0.05, 0.89

5103, 0.00, -0.05, 0.90

5406, 0.00, -0.05, 0.90

5709, 0.00, -0.05, 0.89

6013, 0.00, -0.05, 0.89

6317, 0.00, -0.05, 0.90

6620, 0.00, -0.05, 0.89

6923, 0.01, -0.05, 0.90

7226, 0.00, -0.05, 0.89

7530, 0.00, -0.05, 0.90

7833, 0.00, -0.05, 0.90

8136, 0.01, -0.05, 0.89

8439, 0.00, -0.06, 0.90

8742, 0.00, -0.05, 0.89

9046, 0.01, -0.05, 0.90

9350, 0.00, -0.05, 0.90

9653, 0.00, -0.05, 0.89

9956, 0.00, -0.05, 0.89

10259, 0.00, -0.05, 0.90

10562, 0.01, -0.05, 0.90

10866, 0.00, -0.05, 0.90

11169, 0.00, -0.06, 0.90

11472, 0.01, -0.05, 0.90

11776, 0.01, -0.05, 0.89

12080, 0.00, -0.05, 0.89

12383, 0.00, -0.05, 0.89

12686, 0.01, -0.05, 0.90

12989, 0.01, -0.05, 0.90

13293, 0.00, -0.05, 0.90

13596, 0.01, -0.05, 0.90

13899, 0.01, -0.05, 0.89

14202, 0.00, -0.05, 0.89

14505, 0.00, -0.05, 0.91

14810, 0.01, -0.05, 0.89

15113, 0.00, -0.05, 0.89

15416, 0.00, -0.05, 0.90

15719, 0.00, -0.05, 0.90

16023, 0.01, -0.05, 0.89

16326, 0.01, -0.05, 0.89

16629, 0.00, -0.05, 0.90

16932, 0.01, -0.05, 0.90

17236, 0.00, -0.06, 0.89

17540, 0.00, -0.05, 0.90

17843, 0.00, -0.05, 0.89

18146, 0.01, -0.05, 0.90

18449, 0.01, -0.05, 0.90

18753, 0.01, -0.05, 0.89

19056, 0.00, -0.05, 0.89

19359, 0.00, -0.05, 0.90

19662, 0.01, -0.05, 0.90

19966, 0.00, -0.05, 0.89

20270, 0.01, -0.05, 0.90

20573, 0.00, -0.05, 0.90

20876, 0.01, -0.05, 0.89

21180, 0.00, -0.05, 0.89

21483, 0.00, -0.05, 0.90

21786, 0.01, -0.05, 0.90

22089, 0.00, -0.05, 0.89

22392, 0.01, -0.06, 0.90

22696, 0.01, -0.05, 0.90

23000, 0.00, -0.05, 0.89

23303, 0.00, -0.05, 0.89

23606, 0.00, -0.05, 0.89

23910, 0.00, -0.05, 0.89

24213, 0.00, -0.05, 0.90

24516, 0.01, -0.05, 0.89

24819, 0.01, -0.05, 0.90

25123, 0.00, -0.05, 0.90

25426, 0.00, -0.05, 0.89

25730, 0.00, -0.05, 0.90

26033, 0.00, -0.05, 0.89

26336, 0.00, -0.05, 0.89

26640, 0.00, -0.05, 0.90

26943, 0.00, -0.05, 0.90

27246, 0.00, -0.05, 0.90

27549, 0.01, -0.05, 0.90

27853, 0.00, -0.05, 0.90

28156, 0.01, -0.05, 0.90

28460, 0.00, -0.05, 0.89

28763, 0.00, -0.05, 0.90

29066, 0.00, -0.05, 0.90

29370, 0.00, -0.05, 0.89

29673, 0.00, -0.05, 0.89

29976, 0.00, -0.05, 0.90

30279, 0.00, -0.05, 0.90

30583, 0.01, -0.06, 0.90

30886, 0.01, -0.05, 0.89

31190, 0.00, -0.05, 0.89

31493, 0.00, -0.05, 0.90

31797, 0.00, -0.05, 0.89

32100, 0.00, -0.05, 0.90

32403, 0.01, -0.05, 0.90

32706, 0.01, -0.05, 0.90

-32527, 0.01, -0.05, 0.90

-32223, 0.00, -0.05, 0.89

-31920, 0.01, -0.05, 0.90

-31616, 0.01, -0.05, 0.89

-31313, 0.00, -0.05, 0.90

-31009, 0.01, -0.05, 0.89

-30706, 0.00, -0.05, 0.89

-30403, 0.00, -0.05, 0.89

-30100, 0.00, -0.05, 0.90

-29796, 0.00, -0.06, 0.89

-29493, 0.00, -0.05, 0.89

-29190, 0.00, -0.05, 0.89

-28887, 0.01, -0.05, 0.90

-28582, 0.01, -0.05, 0.90

-28279, 0.00, -0.05, 0.90

-27976, 0.01, -0.05, 0.90

-27673, 0.01, -0.05, 0.89

-27369, 0.00, -0.05, 0.90

-27066, 0.00, -0.05, 0.89

-26763, 0.01, -0.05, 0.89

-26460, 0.00, -0.05, 0.90

-26157, 0.00, -0.05, 0.89

-25852, 0.00, -0.05, 0.89

-25549, 0.01, -0.05, 0.90

-25246, 0.00, -0.05, 0.91

-24943, 0.01, -0.05, 0.89

-24639, 0.01, -0.06, 0.89

-24336, 0.00, -0.05, 0.90

-24033, 0.00, -0.05, 0.89

-23730, 0.00, -0.05, 0.90

-23426, 0.01, -0.05, 0.89

-23122, 0.00, -0.05, 0.89

-22819, 0.00, -0.05, 0.90

